new_building,location,address,price,title,facilities,description_text,ad_url,id,fellesgjeld,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,bruttoareal,formuesverdi,num,fellesformue,boligselgerforsikring,tomt,renovert_ar,kommunale_avg,festeavgift,festear,grunnflate,sikringsordning,utleiedel
FALSE,TÅSEN - LEKKER 3(4)-ROMS I BLINDVEI,"Rektorhaugen 33, 0876 Oslo",6000000,Lys 3(4)R - Balkong (sol kl 13-21) m/ trapp til felles hage - Oppvarming/vv inkl i f.utg - Nær v/ t-bane og Tåsen skole,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Kabel-TV, Parkett, Rolig, Sentralt, Vaktmester-/vektertjeneste, Turterreng, Lademulighet"," Boligen er solgt for kr 6 000 000. Det er meldefrist for forkjøpsberettigede frem til 16.03 kl 12. Ta kontakt med megler Melinda Vora m 47486020 for å melde forkjøp. Visningspåmelding Lys, flott oppusset 3-roms med vestvendt balkong og utgang til felles hage med lekeapparater. Det er svært god plass mellom blokkene. Balkongen har svært gode solforhold (ca kl 13-21). De nye, utvidede balkongene er i ferd med å ferdigstilles nå.Boligen er pent pusset opp og har god planløsning. Mange tilsvarende leil. har blitt ombygget til 4R, se alternativ planskisse.Badet ble renoverte i regi av borettslaget i 2006.Fellesutgifter inkl. oppvarming, varmtvann, kabel-tv/nett, trappevask, renter og avdrag f.gjeld (det er tatt høyde for balkongutbyggingen) mm. Lave strømutgifter.Veldrevet borettslag m/god rehabiliteringshistorikk. Kort og fin skolevei til Tåsen barneskole, 3 min til T-bane/buss/flybuss, dagligvare og Damefallet som leder til marka!Forkjøpsrett for statsansatte. Boligen er solgt for kr 6 000 000. Det er meldefrist for forkjøpsberettigede frem til 16.03 kl 12. Ta kontakt med megler Melinda Vora m 47486020 for å melde forkjøp. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=209137504,209137504,312000,1132,6313132,4462,Leilighet,Andel,2,66,66,1,1959,F-mørkegrønn,3,16985,73,1244302,NA,10636,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Sjølyst,"Messepromenaden 11, 0279 Oslo",12800000,Eksklusiv 3-roms i 5. etasje med høy standard - Nydelig sjøutsikt - Heis - 2 garasjeplasser - 2 balkonger - Gasspeis,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng, Lademulighet"," Ons. 17. mars 16:30 - 17:30 + Legg til i kalender TILTAK VEDR. COVID-19 VIRUS: Dersom du planlegger å delta på annonsert visning skal det gis beskjed i forkant til eiendomsmegler. Dette for å sørge for en trygg gjennomføring. Vi tilbyr også privatvisninger for de som ønsker det. Kontakt megler - Christian L Mathiesen: 99 45 84 53 Visningspåmelding Velkommen til Messepromenaden 11. En lekker, gjennomgående og påkostet 3-roms i 5. etg med flott utsikt. Leiligheten ble vesentlig oppgradert i 2019 og holder gjennomgående meget høy standard. Gjennomtenkte løsninger og eksklusive materialvalg. Enkel adkomst med heis, og det medfølger 2 garasjeplasser og bod i kjeller. Attraktiv beliggenhet med kort vei til alt av servicetilbud. Høydepunkter:- Sjøutsikt- 2 gode soverom- Gasspeis, ny i 2019- Innebygd høyttaleranlegg- Vesentlig oppgradert i 2019- 2 garasjeplasser med elbillader- Snekkerbygde skap fra Uvdals Snekkerverksted- Begge badene inkl. vaskerommet er totalrenovert 2019- Nordvestvendt balkong på ca. 10 kvm og Sørøstvendt på ca. 8 kvm- Lekkert kjøkken fra Sigdal med Corian benkeplate og hvitevarer fra Miele Ons. 17. mars 16:30 - 17:30 + Legg til i kalender TILTAK VEDR. COVID-19 VIRUS: Dersom du planlegger å delta på annonsert visning skal det gis beskjed i forkant til eiendomsmegler. Dette for å sørge for en trygg gjennomføring. Vi tilbyr også privatvisninger for de som ønsker det. Kontakt megler - Christian L Mathiesen: 99 45 84 53 Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=209001028,209001028,NA,329642,13129642,5094,Leilighet,Eier(Selveier),2,92,92,5,2005,C-mørkegrønn,3,744,100,1769047,NA,41190,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,SJEL OG SJARM PÅ BISLETT,"Thereses gate 15B, 0358 Oslo",6150000,"3-roms med klassiske detaljer, peis og balkong - Takhøyde på 3 M - Bad fra 2020 - TA KONTAKT FOR PRIVATVISNING!","Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Fellesvaskeri, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Bademulighet, Turterreng"," Ta kontakt for å avtale visning Visningspåmelding Kort oppsummert: - Leilighet med mye sjel og sjarm- Noe moderniseringsbehov- Gjennomgående og svært god planløsning- Balkong på ca. 3 kvm.- Klassiske detaljer med rosett og stukkatur- Originale detaljer med tregulv og tredører- Takhøyde er oppmålt til ca 3 M i stue- Store vindusflater- Peis i stuen gir god varme- Flislagt bad fra 2020- Kjøkken fra 2014 med integrerte hvitevarer- Fellesvaskeri og felles bod for beboerne Leiligheten ligger i 3. etg. og inneholder: Entré, kjøkken, to stuer, bad og soverom. I tillegg er det godt med lagringsplass i kjellerbod på 6,7 kvm og loftsbod. Her har du den perfekte leiligheten med attraktiv beliggenhet på Bislett med umiddelbar nærhet til dagligvarebutikker, offentlig kommunikasjon, vinmonopol og flere hyggelige kaféer. Ta kontakt for å avtale visning Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=209181506,209181506,336000,171792,6657792,4522,Leilighet,Eier(Selveier),2,65,65,3,1893,F-oransje,3,368,72,1350377,NA,79624,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,ULLEVÅL,"Sognsveien 66A, 0855 Oslo",4250000,"Lekker, moderne 2-roms m/balkong og heis. Høyt og fritt beliggende m/pent utsyn. Umiddelbar nærhet til T-bane og butikk.","Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Heis, Parkett, Rolig, Sentralt, Utsikt, Turterreng"," I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt megler på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Visningspåmelding Gjennomgående 2-roms selveierleilighet i nyere bygg fra 2010 med moderne standard. Leiligheten har en fin intern beliggenhet i byggets 4. etasje med heisadkomst. Boligen har en gjennomgående planløsning med store vindusflater som gir rikelig med dagslys og en lys og luftig atmosfære. Leiligheten har utgang til en sydvestvendt balkong med pent utsyn over fellesområdet. Det er godt med skapplass og fine oppbevaringsløsninger i boligen i tillegg til en stor bod på ca. 5 kvm i kjeller. Skjermet og sentral beliggenhet med umiddelbar nærhet til Kiwi i samme bygg, handlesenter på Ullevål Stadion, Ullevål T-banestasjon, samt tilgang til trikk og busser. Boligen ligger like ved Blindern, Ullevål sykehus, Rikshospitalet, BI og Idrettshøyskolen. Perfekt som pendler- og utleiebolig. Ina Sartz Eiendomsmegler Mobil 900 56 973 Send melding Charlotte Bjertnes Eiendomsmegler / Fagansvarlig Mobil 406 11 115 Send melding I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt megler på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=209008107,209008107,NA,107592,4357592,2299,Leilighet,Eier(Selveier),1,44,44,4,2010,C-rød,2,3321,48,1048740,NA,4936,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,SØRENGA,"Sørengkaia 145, 0194 Oslo",5800000,Lekker og moderne 3-roms selveier med optimal planløsning. 2 uteplasser. Vannbåren varme i gulv. Felles takterrasse.,"Balkong/Terrasse, Parkett, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Bademulighet, Turterreng, Offentlig, vann/kloakk, Utsikt, Bredbåndstilknytning, Livsløpsstandard"," Ta kontakt for å avtale visning Visningspåmelding Velkommen til Sørengkaia 145 - en lekker og moderne 3-roms på populære Sørenga med alt av servicetilbud i umiddelbar nærhet. Her kan du flytte rett inn! Leiligheten ligger i byggets første etasje og har enkel adkomst fra pent opparbeidet felles bakgård. Boligen har en en optimal og effektiv planløsning med terrasse på 6 m² med utgang fra stue. Hovedsoverommet har også tilgang til terrasse på 7,5 m². Her bor du sentralt i et området som stadig er i utvikling, samtidig som du bor i et rolig og attraktivt område ved sjøen.Moderne 3-roms fra 2016Gjennomgående planløsningUtgang til treaasse fra stue og soveromVannbåren gulvvarmeSentralt med kort vei til det meste du trenger i hverdagenTV og internett inkludert i felleskostnadene2 egne kjellerboder på 3,5 og 6 m².Nærhet til buss og T-bane Ta kontakt for å avtale visning Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=209008251,209008251,NA,146370,5946370,2586,Leilighet,Eier(Selveier),2,59,59,1,2016,NA,3,5583,65,888577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Grünerløkka,"Trondheimsveien 14C, 0560 Oslo",4500000,Velholdt 2-roms med smarte løsninger og et moderne preg. Stue/kjøkken med peisovn og et delikat bad/vaskerom fra 2015.,"Peis/Ildsted, Barnevennlig, Kabel-TV, Offentlig, vann/kloakk, Bredbåndstilknytning","Video Man. 15. mars 1600 - 1700 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Trondheimsveien 14 C er en velholdt, gjennomgående 2-roms selveier med smarte løsninger og et moderne preg. Leiligheten ligger i byggets tredje etasje og har blitt betydelig oppgradert i nyere tid. Badet ble totaloppusset og utvidet i 2015, overflater er malt i 2018/2019, og både soverommet og gangen har fått nytt laminatgulv i 2021. Beliggenheten er sentrumsnær og urban, rett ved friarealer, høyskoler og offentlig kommunikasjon.Leiligheten har en lys og romslig stue med åpen kjøkkenløsning og plass til spisebord. En peisovn sørger for kos og varme. Kjøkkenet var nytt i 2005 og har integrerte hvitevarer. Videre er det flislagt bad/vaskerom med regnfallsdusj og et stort soverom med skyvedørsgarderobe. Det er ytterligere oppbevaringsplass i entreen, gangen og en disponibel kjellerbod. Man. 15. mars 1600 - 1700 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=209000339,209000339,151400,127812,4779212,3863,Leilighet,Eier(Selveier),1,61,61,3,1878,F-oransje,2,689,67,1071774,NA,NA,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Høybråten,"Bikuben 23, 1086 Oslo",5500000,Halvpart av tomannsbolig  - Terrasse & hage - garasje/bod - Kjeller med stort potensial,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Hage, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Utvidelsesmuligheter, Turterreng"," Søn. 21. mars 13:00 - 14:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding DNB Eiendom v/ Daniel Olaisen har gleden av å presentere en halvpart av horisontaldelt tomannsbolig på populære Høybråten i Oslo. Dette er et meget barnevennlig område med kort gangavstand til skoler og barnehager, samt buss og togstasjon i kort avstand fra boligen. Boligen går over 2 plan (1.etasje + uinnredet kjeller) og har en fin planløsning, men den har behov for modernisering. Fra stuen er det utgang til en stor sørvestvendt terrasse på hele 32 kvm. Boligen har en stor uinnredet kjeller, som i dag brukes som vaskerom og lagringsrom. Kjelleren har et stort potensiale med mange bruksmuligheter. Velkommen til visning! Høydepunkter:- Solrik terrasse på 32 kvm- Bruksrett til stor hage- Garasje/ bod med plass til liten bil- Mulighet til å innrede kjeller- Barnevennlig område Daniel Olaisen Daglig leder / Fagansvarlig Mobil 906 14 461 Send melding Søn. 21. mars 13:00 - 14:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=206997893,206997893,NA,126342,5626342,NA,Tomannsbolig,Eier(Selveier),3,111,166,1,1967,NA,4,590,187,940128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FASTPRIS - FØRSTEMANN!,"Casparis gate 2, 0174 Oslo",3990000,"Lekker 2(3*)-roms med god planløsning. Nyere kjøkken & bad. ""Alt"" inkl. i felleskostnader. Flytt rett inn! *Innredet rom","Rolig, Kabel-TV, Moderne, Sentralt, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning"," Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding Velkommen til Casparis gate 2 - En delikat og attraktiv 2(3*)-roms med sentral beliggenhet på St. Hanshaugen. Leiligheten har en arealeffektiv planløsning, god takhøyde (2,67m) samt store vindusflater med dype karmer som sørger for rikelig med naturlig lysinnslipp og en god atmosfære. Leiligheten er svært innbydende med tidsriktige farger og materialer, og gir ett godt totalinntrykk. Eier har oppgradert og pusset opp boligen i perioden '18-21.Verdt å merke seg: Boligen er i sin helhet vendt mot rolig, enveiskjørt gateLekkert, moderne kjøkken fra '17 med integrerte hvitevarerFlislagt bad fra '10 med oppl. for vaskemaskinMulighet for IN-ordnOverflater malt i '18-21Gulv slipt og lakkert i '18Veldrevet sameie med klar vedlikeholdsplan*Innredet rom benyttes som kontor og gjesterom av selger Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=205405314,205405314,102714,103642,4196356,4298,Leilighet,Eier(Selveier),1,39,40,3,1940,F-mørkegrønn,NA,660,45,906900,NA,41877,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,#TORSHOVDALEN,"Hans Nielsen Hauges gate 39 E, 0481 Oslo",4900000,"Lys og moderne 2-R toppleilighet. | Bygg fra 2014 | Sydvendt balkong på 8 kvm | Fantastisk utsikt | ""Alt"" inkl. i f.utg!","Balkong/Terrasse, Parkett, Heis, Ingen, gjenboere, Barnevennlig, Kabel-TV, Moderne, Sentralt, Turterreng, Offentlig, vann/kloakk, Utsikt, Bredbåndstilknytning"," Man. 15. mars 1830 - 1930 + Legg til i kalender Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding Velkommen til toppen av Torshovdalen og denne lyse og moderne 2-roms toppleiligheten fra 2014.Leiligheten utpeker seg med kvaliteter som store vindusflater, god takhøyde, luftig planløsning, ingen gjenboere, fantastisk utsikt og en balkong på 8,2 kvm med nydelig solforhold.Bygg ferdigstilt i 2014Vinner av Statens byggeskikkpris 2015ToppleilighetNydelig beliggenhet på toppen av TorshovdalenTopp moderne og delikat standardStilrent og funksjonelt HTH kjøkkenVannbåren varme og balansert ventilasjonVarmtvann, fyring, kabel-TV og bredbånd inkl.Fantastisk utsikt og svært gode solforholdSydvendt balkong på 8,2 kvmPopulært og veldrevet sameie""Egen"" inngang til Sinsen t-banestasjon Rema 1000, apotek, legesenter, mm i nabobygget Man. 15. mars 1830 - 1930 + Legg til i kalender Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=208906912,208906912,NA,131519,5031519,2783,Leilighet,Eier(Selveier),1,55,55,3,2014,E-mørkegrønn,NA,3932,62,1196109,NA,10340,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Grünerløkka;,"Toftes gate 4, 0556 Oslo",7250000,Stor gj.gående 3-roms med egen hybel del - Garasjeplass - markterrasse - Heis - Felles takterrasse - Sentral beliggenhet,"Takterrasse, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Kabel-TV, Parkett, Rolig, Sentralt", Ta kontakt for å avtale visning Visningspåmelding Eiendommen ligger fint til på øvre Grünerløkka! Dette er den perfekte leiligheten for deg som ønsker bo sentralt samt ønsker ha litt leieinntekter.Leiligheten er nymalt i 2020 men tidsriktige farger og fremstår som veldig delikat.Begge soverom i hoveddel er ut mot bakgården i tillegg er det utgang fra hovedsoverom til en flott markterrasse.Isolerte doble vinduer for veldig god støyreduksjon!Hybel som gir gode skattefrie inntekter.MarkterrasseFelles takterrasse.Tre soverom.Walk in closet. Nydelig åpen stue/kjøkkenløsning.Flott planløsning.Modifisering behov.Flere store vinduer gjør boligen åpen og flott.Garasjeplass.Godt utleieobjekt.Stor bod.Kort gåavstand til alt av områdets fasiliteter. Ta kontakt for å avtale visning Visningspåmelding,https://www.finn.no/realestate/homes/ad.html?finnkode=208764595,208764595,14000,191242,7455242,5241,Leilighet,Eier(Selveier),3,87,87,1,2005,D-mørkegrønn,4,336,95,1456299,NA,29744,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,STJERNEBLOKKENE,"Stjerneblokkveien 10, 1083 Oslo",3200000,Lekker og stor 3-roms toppleilighet - NYERE BAD - Romslig balkong med flott utsikt - Pipeløp - Varmtvann inkl.,"Balkong/Terrasse, Peis/Ildsted, Ingen, gjenboere, Barnevennlig, Rolig, Moderne, Sentralt, Garasje/P-plass, Turterreng, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning",360° visning Ta kontakt for å avtale visning Visningspåmelding OBOS Eiendomsmeglere ved Houssam Zrelli har gleden av å presentere en lekker og stor 3-roms toppleilighet med god intern beliggenhet. Leiligheten har en god og luftig planløsning og ligger veldig pent til i grønne omgivelser. Du er hjertelig velkommen på visning! - Solrik balkong med hyggelig utsyn- Nye vinduer og balkongdør med isolerglass- Pipeløp i leiligheten med mulighet for peis- Fibernett lagt inn til hver enkelt leilighet- Godt vedlikeholdt- Sikringsskap med automatsikringer- Oppvarming av varmtvann inkl. i felleskostnadene- Borettslaget har eget garasjeanlegg med 97 garasjer- God planløsning- 1 loftsbod og 1 kjellerbod- Fellesvaskeri- Flott intern beliggenhet- Stille og rolig beliggenhet i grønne omgivelser- God offentlig kommunikasjon Houssam Ben Zrelli Eiendomsmegler Telefon 943 19 038 Mobil 943 19 038 Hjemmeside Send melding Ta kontakt for å avtale visning Visningspåmelding,https://www.finn.no/realestate/homes/ad.html?finnkode=204215229,204215229,270000,15554,3485554,4113,Leilighet,Andel,2,65,65,3,1952,F-rød,3,81632,71,1601888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,,"Hoffsveien 45 a, 0377 Oslo",4590000,Smestad | Rålekker 2-roms med sydvendt balkong & ypperlig planløsning. Høy 1. etasje & felles parkering med elbil-ladere,"Balkong/Terrasse, Parkett, Ingen, gjenboere, Rolig, Kabel-TV, Moderne, Sentralt, Turterreng, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," Kontakt Grunde Skillebekk på tlf. 91 90 18 07 ved ønske om privatvisning Visningspåmelding Velkommen til Hoffsveien 45a - en lys og flott 2-roms leilighet med attraktiv beliggenhet i et veletablert boligområde ved Smestad i bydel Ullern i Oslo. Dette er et rolig og barnevennlig område, som også byr på det du trenger i hverdagen og nærhet til byen. Leiligheten er gjennomgående, har store vindusflater som gir godt med lysinnslipp og har en effektiv planløsning med gode romløsninger. HIGHLIGHTSTV og internett ink.Varmtvann ink.Felles parkeringsplass i sameie med elbil-ladereLave felleskostnaderKjøkken fra 2015Veggflater og himlingsflater malt i 2017Nylig lagt eikeparkettVarmekabler i gulv i entré og stueBalkongBarnevennligNærhet til kollektivknutepunktVelkommen til visning! Kontakt Grunde Skillebekk på tlf. 91 90 18 07 ved ønske om privatvisning Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=208827815,208827815,NA,123770,4713770,2100,Leilighet,Eier(Selveier),1,59,59,1,1971,F-rød,2,5224,NA,1173597,NA,182,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,SAGENE,"Griffenfeldts gate 12A, 0460 Oslo",3950000,"Nyoppusset, lys og gjennomgående 2-roms - Separat kjøkken 2021 - Vinduer fra 2017 - IN-ordning - VV/fyring inkl.","Bredbåndstilknytning, Fellesvaskeri, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng"," I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Velkommen til en nyoppusset, moderne og innflytningsklar 2-roms beliggende i byggets 4. etasje. Her er det lagt nye gulv, nymalte, slette overflater og oppgradering av det elektriske. Separat kjøkken med ny innredning fra IKEA, stuen er stor og lys med god plass til både sofa og spisegruppe og soverommet vender mot rolige omgivelser. Badet er fra 2005 med ny baderomsinnredning og opplegg til oppvaskmaskin. Her kan du flytte rett inn!Leiligheten har en frodig og sjarmerende utsikt mot trehusbebyggelsen i Maridalsveien. Her har du Akerselva som nærmeste nabo med flotte turstier nedover mot sentrum og oppover til Maridalen. Parkene Iladalen og Myraløkka ligger like ved og det er et rikt utvalg av butikker, kafeer og spisesteder i gåavstand fra leiligheten. Torine Hildre Eiendomsmeglerfullmektig Mobil 991 17 745 Send melding Christel Annette Larsen Eiendomsmeglerfullmektig Mobil 955 22 962 Send melding I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=208470300,208470300,366000,12620,4328620,4634,Leilighet,Aksje,1,54,54,4,1938,G-mørkegrønn,2,2044,58,1052119,NA,NA,NA,NA,2021,NA,132879,NA,NA,NA,NA
FALSE,Lodalen/Etterstad,"Arnljot Gellines vei 21, 0657 Oslo",4000000,"Romslig, lys og gjennomgående 3-roms leilighet | Stor solrik balkong - Bad fra 2010 - Barnevennlig - V.v & fyring ink","Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Utsikt, Turterreng"," Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Velkommen til Arnljot Gellines vei 21! Attraktiv og gjennomgående 3-roms andelsleilighet på 64 kvm i høy 1. etasje. Boligen har en funksjonell planløsning med romslig stue, separat kjøkken, to gode soverom og bad renovert i regi av borettslaget. Hele boligen er overflatebehandlet og nymalt med slette vegger i en behagelig fargetone. Stor vestvendt balkong på hele 8,5 kvadratmeter. Lave månedlige kostnader med varmtvann, fyring, fibernett og kabel-tv inkludert i felleskostnader. Leiligheten inneholderStue, kjøkken, 2 soverom, bad og entré. To boder medfølger Høydepunkter: - Stor solrik balkong- Gjennomgående og romslig- Høy 1. etasje- Lave omkostninger- Varmtvann og fyring ink- Bad fra 2010- Barnevennlige og grønne omgivelser- Gode kollektivforbindelserVi sees til visning! Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=208353229,208353229,239000,8457,4247457,4298,Leilighet,Andel,2,64,64,1,1958,E-mørkegrønn,3,12823,70,1024186,NA,20599,NA,NA,NA,NA,NA,NA,NA,NA,NA
